ip,server,entity,datetime_gride,campaign_id,sent_per_ip,r_sent_per_ip,sent_ratio,lost_volume,lost_ratio,previous_r_sent_per_ip,volume_change,growth_rate,cumulative_r_sent_per_ip,daily_cumulative_r_sent_per_ip,real_daily_volume,real_volume_per_drop,drops_per_day,time_gap_min,days_since_launch,hour,day_of_week,error_flag,spf_error,dkim_error,netblock_error,error_count_last_24h,blocked_before,is_high_growth,is_low_performance,is_volume_loss,risk_label,risk_label_encoded,action_label,action_label_encoded,recommended_pause_hours
23.231.25.54,s_cmh9_5689,cmh9,2026-04-14 17:27:20,25701906,8031,8031,1.0,0,0.0,10700.0,-2669,-0.2494392523364486,82383,18731,43670,7278.33,6,30.0,1,17,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.54,s_cmh9_5689,cmh9,2026-04-14 17:57:20,25703151,7589,7589,1.0,0,0.0,8031.0,-442,-0.0550367326609388,89972,26320,43670,7278.33,6,30.0,1,17,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.54,s_cmh9_5689,cmh9,2026-04-14 21:59:16,25712850,3513,3513,1.0,0,0.0,7589.0,-4076,-0.5370931611543023,93485,29833,43670,7278.33,6,241.93,2,21,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.54,s_cmh9_5689,cmh9,2026-04-14 22:41:20,25714518,6252,6252,1.0,0,0.0,3513.0,2739,0.7796754910333049,99737,36085,43670,7278.33,6,42.07,2,22,1,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.54,s_cmh9_5689,cmh9,2026-04-14 23:21:20,25715827,7585,7585,1.0,0,0.0,6252.0,1333,0.2132117722328854,107322,43670,43670,7278.33,6,40.0,2,23,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.54,s_cmh9_5689,cmh9,2026-04-15 00:01:20,25717213,11215,11215,1.0,0,0.0,7585.0,3630,0.4785761371127224,118537,11215,51021,8503.5,6,40.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.54,s_cmh9_5689,cmh9,2026-04-15 00:41:19,25718532,6500,6500,1.0,0,0.0,11215.0,-4715,-0.42041908158716,125037,17715,51021,8503.5,6,39.98,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.54,s_cmh9_5689,cmh9,2026-04-15 00:41:19,25718532,6500,6500,1.0,0,0.0,6500.0,0,0.0,131537,24215,51021,8503.5,6,0.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.54,s_cmh9_5689,cmh9,2026-04-15 10:20:34,25730280,13000,13000,1.0,0,0.0,6500.0,6500,1.0,144537,37215,51021,8503.5,6,579.25,2,10,2,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.54,s_cmh9_5689,cmh9,2026-04-15 11:08:35,25731339,804,806,1.002,0,0.0,13000.0,-12194,-0.938,145343,38021,51021,8503.5,6,48.02,2,11,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.54,s_cmh9_5689,cmh9,2026-04-15 11:48:31,25732668,13000,13000,1.0,0,0.0,806.0,12194,15.129032258064516,158343,51021,51021,8503.5,6,39.93,2,11,2,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.55,s_cmh9_5689,cmh9,2026-04-12 19:46:19,25623574,996,996,1.0,0,0.0,0.0,996,0.0,996,996,3996,1998.0,2,0.0,0,19,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-12 20:16:19,25624696,3000,3000,1.0,0,0.0,996.0,2004,2.0120481927710845,3996,3996,3996,1998.0,2,30.0,0,20,6,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.55,s_cmh9_5689,cmh9,2026-04-13 16:50:57,25655234,3000,3000,1.0,0,0.0,3000.0,0,0.0,6996,3000,59655,5965.5,10,1234.63,0,16,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-13 17:17:21,25656376,4000,4000,1.0,0,0.0,3000.0,1000,0.3333333333333333,10996,7000,59655,5965.5,10,26.4,0,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-13 17:40:13,25657345,5000,5000,1.0,0,0.0,4000.0,1000,0.25,15996,12000,59655,5965.5,10,22.87,0,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-13 18:05:18,25658335,6000,6000,1.0,0,0.0,5000.0,1000,0.2,21996,18000,59655,5965.5,10,25.08,0,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-13 18:32:19,25659387,5145,5145,1.0,0,0.0,6000.0,-855,-0.1425,27141,23145,59655,5965.5,10,27.02,0,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-13 18:57:19,25660532,8000,8000,1.0,0,0.0,5145.0,2855,0.5549076773566569,35141,31145,59655,5965.5,10,25.0,0,18,0,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.55,s_cmh9_5689,cmh9,2026-04-13 19:22:19,25661752,9000,9000,1.0,0,0.0,8000.0,1000,0.125,44141,40145,59655,5965.5,10,25.0,0,19,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-13 19:47:19,25662707,811,811,1.0,0,0.0,9000.0,-8189,-0.9098888888888887,44952,40956,59655,5965.5,10,25.0,1,19,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-13 20:12:19,25663744,9368,9368,1.0,0,0.0,811.0,8557,10.551171393341551,54320,50324,59655,5965.5,10,25.0,1,20,0,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.55,s_cmh9_5689,cmh9,2026-04-13 20:37:19,25664849,9331,9331,1.0,0,0.0,9368.0,-37,-0.0039496157130657,63651,59655,59655,5965.5,10,25.0,1,20,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-14 16:57:20,25700632,10700,10700,1.0,0,0.0,9331.0,1369,0.1467152502411317,74351,10700,43670,7278.33,6,1220.02,1,16,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-14 17:27:20,25701906,8031,8031,1.0,0,0.0,10700.0,-2669,-0.2494392523364486,82382,18731,43670,7278.33,6,30.0,1,17,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-14 17:57:20,25703151,7589,7589,1.0,0,0.0,8031.0,-442,-0.0550367326609388,89971,26320,43670,7278.33,6,30.0,1,17,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-14 21:59:16,25712850,3513,3513,1.0,0,0.0,7589.0,-4076,-0.5370931611543023,93484,29833,43670,7278.33,6,241.93,2,21,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-14 22:41:20,25714518,6252,6252,1.0,0,0.0,3513.0,2739,0.7796754910333049,99736,36085,43670,7278.33,6,42.07,2,22,1,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.55,s_cmh9_5689,cmh9,2026-04-14 23:21:20,25715827,7585,7585,1.0,0,0.0,6252.0,1333,0.2132117722328854,107321,43670,43670,7278.33,6,40.0,2,23,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-15 00:01:20,25717213,11214,11214,1.0,0,0.0,7585.0,3629,0.478444297956493,118535,11214,50748,8458.0,6,40.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-15 00:41:19,25718532,6500,6500,1.0,0,0.0,11214.0,-4714,-0.4203673978954877,125035,17714,50748,8458.0,6,39.98,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-15 00:41:19,25718532,6500,6500,1.0,0,0.0,6500.0,0,0.0,131535,24214,50748,8458.0,6,0.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-15 10:20:34,25730280,13000,13000,1.0,0,0.0,6500.0,6500,1.0,144535,37214,50748,8458.0,6,579.25,2,10,2,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.55,s_cmh9_5689,cmh9,2026-04-15 11:08:35,25731339,804,806,1.002,0,0.0,13000.0,-12194,-0.938,145341,38020,50748,8458.0,6,48.02,2,11,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.55,s_cmh9_5689,cmh9,2026-04-15 11:48:31,25732668,13000,12728,0.979,272,0.021,806.0,11922,14.791563275434244,158069,50748,50748,8458.0,6,39.93,2,11,2,1,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.56,s_cmh9_5689,cmh9,2026-04-12 19:46:19,25623574,996,996,1.0,0,0.0,0.0,996,0.0,996,996,3996,1998.0,2,0.0,0,19,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-12 20:16:19,25624696,3000,3000,1.0,0,0.0,996.0,2004,2.0120481927710845,3996,3996,3996,1998.0,2,30.0,0,20,6,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.56,s_cmh9_5689,cmh9,2026-04-13 16:50:57,25655234,3000,3000,1.0,0,0.0,3000.0,0,0.0,6996,3000,59655,5965.5,10,1234.63,0,16,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-13 17:17:21,25656376,4000,4000,1.0,0,0.0,3000.0,1000,0.3333333333333333,10996,7000,59655,5965.5,10,26.4,0,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-13 17:40:13,25657345,5000,5000,1.0,0,0.0,4000.0,1000,0.25,15996,12000,59655,5965.5,10,22.87,0,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-13 18:05:18,25658335,6000,6000,1.0,0,0.0,5000.0,1000,0.2,21996,18000,59655,5965.5,10,25.08,0,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-13 18:32:19,25659387,5145,5145,1.0,0,0.0,6000.0,-855,-0.1425,27141,23145,59655,5965.5,10,27.02,0,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-13 18:57:19,25660532,8000,8000,1.0,0,0.0,5145.0,2855,0.5549076773566569,35141,31145,59655,5965.5,10,25.0,0,18,0,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.56,s_cmh9_5689,cmh9,2026-04-13 19:22:19,25661752,9000,9000,1.0,0,0.0,8000.0,1000,0.125,44141,40145,59655,5965.5,10,25.0,0,19,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-13 19:47:19,25662707,811,811,1.0,0,0.0,9000.0,-8189,-0.9098888888888887,44952,40956,59655,5965.5,10,25.0,1,19,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-13 20:12:19,25663744,9368,9368,1.0,0,0.0,811.0,8557,10.551171393341551,54320,50324,59655,5965.5,10,25.0,1,20,0,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.56,s_cmh9_5689,cmh9,2026-04-13 20:37:19,25664849,9331,9331,1.0,0,0.0,9368.0,-37,-0.0039496157130657,63651,59655,59655,5965.5,10,25.0,1,20,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-14 16:57:20,25700632,10700,10700,1.0,0,0.0,9331.0,1369,0.1467152502411317,74351,10700,43670,7278.33,6,1220.02,1,16,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-14 17:27:20,25701906,8031,8031,1.0,0,0.0,10700.0,-2669,-0.2494392523364486,82382,18731,43670,7278.33,6,30.0,1,17,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-14 17:57:20,25703151,7589,7589,1.0,0,0.0,8031.0,-442,-0.0550367326609388,89971,26320,43670,7278.33,6,30.0,1,17,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-14 21:59:16,25712850,3513,3513,1.0,0,0.0,7589.0,-4076,-0.5370931611543023,93484,29833,43670,7278.33,6,241.93,2,21,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-14 22:41:20,25714518,6252,6252,1.0,0,0.0,3513.0,2739,0.7796754910333049,99736,36085,43670,7278.33,6,42.07,2,22,1,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.56,s_cmh9_5689,cmh9,2026-04-14 23:21:20,25715827,7585,7585,1.0,0,0.0,6252.0,1333,0.2132117722328854,107321,43670,43670,7278.33,6,40.0,2,23,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-15 00:01:20,25717213,11214,11214,1.0,0,0.0,7585.0,3629,0.478444297956493,118535,11214,51020,8503.33,6,40.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-15 00:41:19,25718532,6500,6500,1.0,0,0.0,11214.0,-4714,-0.4203673978954877,125035,17714,51020,8503.33,6,39.98,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-15 00:41:19,25718532,6500,6500,1.0,0,0.0,6500.0,0,0.0,131535,24214,51020,8503.33,6,0.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-15 10:20:34,25730280,13000,13000,1.0,0,0.0,6500.0,6500,1.0,144535,37214,51020,8503.33,6,579.25,2,10,2,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.56,s_cmh9_5689,cmh9,2026-04-15 11:08:35,25731339,804,806,1.002,0,0.0,13000.0,-12194,-0.938,145341,38020,51020,8503.33,6,48.02,2,11,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.56,s_cmh9_5689,cmh9,2026-04-15 11:48:31,25732668,13000,13000,1.0,0,0.0,806.0,12194,15.129032258064516,158341,51020,51020,8503.33,6,39.93,2,11,2,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.57,s_cmh9_5689,cmh9,2026-04-12 19:46:19,25623574,995,465,0.467,530,0.533,0.0,465,0.0,465,465,465,465.0,1,0.0,0,19,6,1,0,1,0,0,0,0,1,1,Dangerous,2,STOP_24H,3,24
23.231.25.57,s_cmh9_5689,cmh9,2026-04-13 16:50:57,25655234,3000,3000,1.0,0,0.0,465.0,2535,5.451612903225806,3465,3000,59655,5965.5,10,1264.63,0,16,0,0,0,0,0,1,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.57,s_cmh9_5689,cmh9,2026-04-13 17:17:21,25656376,4000,4000,1.0,0,0.0,3000.0,1000,0.3333333333333333,7465,7000,59655,5965.5,10,26.4,0,17,0,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-13 17:40:13,25657345,5000,5000,1.0,0,0.0,4000.0,1000,0.25,12465,12000,59655,5965.5,10,22.87,0,17,0,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-13 18:05:18,25658335,6000,6000,1.0,0,0.0,5000.0,1000,0.2,18465,18000,59655,5965.5,10,25.08,0,18,0,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-13 18:32:19,25659387,5145,5145,1.0,0,0.0,6000.0,-855,-0.1425,23610,23145,59655,5965.5,10,27.02,0,18,0,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-13 18:57:19,25660532,8000,8000,1.0,0,0.0,5145.0,2855,0.5549076773566569,31610,31145,59655,5965.5,10,25.0,0,18,0,0,0,0,0,1,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.57,s_cmh9_5689,cmh9,2026-04-13 19:22:19,25661752,9000,9000,1.0,0,0.0,8000.0,1000,0.125,40610,40145,59655,5965.5,10,25.0,0,19,0,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-13 19:47:19,25662707,811,811,1.0,0,0.0,9000.0,-8189,-0.9098888888888887,41421,40956,59655,5965.5,10,25.0,1,19,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-13 20:12:19,25663744,9368,9368,1.0,0,0.0,811.0,8557,10.551171393341551,50789,50324,59655,5965.5,10,25.0,1,20,0,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.57,s_cmh9_5689,cmh9,2026-04-13 20:37:19,25664849,9331,9331,1.0,0,0.0,9368.0,-37,-0.0039496157130657,60120,59655,59655,5965.5,10,25.0,1,20,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-14 16:57:20,25700632,10700,10700,1.0,0,0.0,9331.0,1369,0.1467152502411317,70820,10700,43669,7278.17,6,1220.02,1,16,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-14 17:27:20,25701906,8031,8031,1.0,0,0.0,10700.0,-2669,-0.2494392523364486,78851,18731,43669,7278.17,6,30.0,1,17,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-14 17:57:20,25703151,7589,7589,1.0,0,0.0,8031.0,-442,-0.0550367326609388,86440,26320,43669,7278.17,6,30.0,1,17,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-14 21:59:16,25712850,3512,3512,1.0,0,0.0,7589.0,-4077,-0.537224930820925,89952,29832,43669,7278.17,6,241.93,2,21,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-14 22:41:20,25714518,6252,6252,1.0,0,0.0,3512.0,2740,0.7801822323462415,96204,36084,43669,7278.17,6,42.07,2,22,1,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.57,s_cmh9_5689,cmh9,2026-04-14 23:21:20,25715827,7585,7585,1.0,0,0.0,6252.0,1333,0.2132117722328854,103789,43669,43669,7278.17,6,40.0,2,23,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-15 00:01:20,25717213,11214,11214,1.0,0,0.0,7585.0,3629,0.478444297956493,115003,11214,51020,8503.33,6,40.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-15 00:41:19,25718532,6500,6500,1.0,0,0.0,11214.0,-4714,-0.4203673978954877,121503,17714,51020,8503.33,6,39.98,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-15 00:41:19,25718532,6500,6500,1.0,0,0.0,6500.0,0,0.0,128003,24214,51020,8503.33,6,0.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-15 10:20:34,25730280,13000,13000,1.0,0,0.0,6500.0,6500,1.0,141003,37214,51020,8503.33,6,579.25,2,10,2,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.57,s_cmh9_5689,cmh9,2026-04-15 11:08:35,25731339,804,806,1.002,0,0.0,13000.0,-12194,-0.938,141809,38020,51020,8503.33,6,48.02,2,11,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.57,s_cmh9_5689,cmh9,2026-04-15 11:48:31,25732668,13000,13000,1.0,0,0.0,806.0,12194,15.129032258064516,154809,51020,51020,8503.33,6,39.93,2,11,2,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.58,s_cmh9_5689,cmh9,2026-04-12 19:46:19,25623574,995,995,1.0,0,0.0,0.0,995,0.0,995,995,3995,1997.5,2,0.0,0,19,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.58,s_cmh9_5689,cmh9,2026-04-12 20:16:19,25624696,3000,3000,1.0,0,0.0,995.0,2005,2.0150753768844223,3995,3995,3995,1997.5,2,30.0,0,20,6,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
23.231.25.58,s_cmh9_5689,cmh9,2026-04-13 16:50:57,25655234,3000,3000,1.0,0,0.0,3000.0,0,0.0,6995,3000,59655,5965.5,10,1234.63,0,16,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.58,s_cmh9_5689,cmh9,2026-04-13 17:17:21,25656376,4000,4000,1.0,0,0.0,3000.0,1000,0.3333333333333333,10995,7000,59655,5965.5,10,26.4,0,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.58,s_cmh9_5689,cmh9,2026-04-13 17:40:13,25657345,5000,5000,1.0,0,0.0,4000.0,1000,0.25,15995,12000,59655,5965.5,10,22.87,0,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.58,s_cmh9_5689,cmh9,2026-04-13 18:05:18,25658335,6000,6000,1.0,0,0.0,5000.0,1000,0.2,21995,18000,59655,5965.5,10,25.08,0,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
23.231.25.58,s_cmh9_5689,cmh9,2026-04-13 18:32:19,25659387,5145,5145,1.0,0,0.0,6000.0,-855,-0.1425,27140,23145,59655,5965.5,10,27.02,0,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
